Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
120892 120114 0.90097400 0.50000000 NA         NA         NA       
120892 2033   1.00000000 0.59193900 NA         NA         NA       
120892 1387   1.00000000 0.59193900 NA         NA         NA       
120892 53353  0.63690480 0.19943930 -0.0208839 0.81939720 0.0010515
120892 8289   0.90097400 0.50000000 NA         NA         NA       
120892 440279 0.90097400 0.50000000 NA         NA         NA       
120892 4893   0.90097400 0.50000000 NA         NA         NA       
120892 5728   0.24080090 8.32e-0500 0.08711560 0.34001610 0.0161427
120892 55294  0.29974490 0.00117480 0.19220380 0.03392830 0.0716853
120892 1293   0.90097400 0.50000000 NA         NA         NA       
120892 138474 0.74862640 0.33103910 NA         NA         NA       
120892 1499   0.48402260 0.05615780 -0.0459309 0.61541050 0.0053468
120892 139285 1.00000000 0.59193900 NA         NA         NA       
120892 23345  0.36458330 0.00765140 0.15280020 0.09291040 0.045191
120892 4089   0.34642860 0.00489510 -0.1516963 0.09532380 0.0916714
120892 54768  0.74862640 0.33103910 NA         NA         NA       
120892 7428   0.55147060 0.11014120 -0.0339479 0.71047820 0.0028616
120892 79776  0.81845240 0.41184650 NA         NA         NA       
120892 94025  0.45535710 0.03899640 0.19053220 0.03554190 0.06599
120892 5314   1.00000000 0.59193900 NA         NA         NA       
120892 7157   0.03041600 0.00000000 0.03713070 0.68471300 0.0033045
120892 113146 1.00000000 0.59193900 NA         NA         NA       
120892 57194  1.00000000 0.59193900 NA         NA         NA       
120892 259232 1.00000000 0.59193900 NA         NA         NA       
120892 129446 1.00000000 0.59193900 NA         NA         NA       
120892 56776  0.68877550 0.25987910 0.17366950 0.05574050 0.0523215
120892 1767   0.74862640 0.33103910 NA         NA         NA       
120892 3815   0.59151790 0.14976280 0.23798630 0.00829990 0.0946838
120892 667    0.90097400 0.50000000 NA         NA         NA       
120892 6708   0.90097400 0.50000000 NA         NA         NA       
120892 57674  0.81845240 0.41184650 NA         NA         NA       
120892 4763   0.51587300 0.07940200 0.04419960 0.62880410 0.0041333
120892 64478  0.59151790 0.14976280 0.06094770 0.50484910 0.0075914
120892 675    0.90097400 0.50000000 NA         NA         NA       
120892 673    0.74862640 0.33103910 NA         NA         NA       
120892 84033  0.68877550 0.25987910 0.17366950 0.05574050 0.0523195
120892 7273   0.10876620 0.00000000 0.08958670 0.32644190 0.0182614
120892 84451  1.00000000 0.59193900 NA         NA         NA       
120892 285464 0.90097400 0.50000000 NA         NA         NA       
120892 6934   0.81845240 0.41184650 NA         NA         NA       
120892 999    0.81845240 0.41184650 NA         NA         NA       
5290   6262   2.22000000 0.99692170 NA         NA         NA       
5290   114788 1.97860960 0.99184480 NA         NA         NA       
5290   7399   3.35798320 0.99993740 NA         NA         NA       
5290   79633  3.64977380 0.99997260 NA         NA         NA       
5290   6261   3.99019610 0.99998870 NA         NA         NA       
5290   83872  4.87529410 0.99999850 NA         NA         NA       
5290   577    4.39251340 0.99999570 NA         NA         NA       
5290   10178  2.88382350 0.99972360 NA         NA         NA       
5290   341640 4.87529410 0.99999850 NA         NA         NA       
5290   4036   4.87529410 0.99999850 NA         NA         NA       
5290   472    1.77745100 0.98102010 NA         NA         NA       
5290   5925   3.35798320 0.99993740 NA         NA         NA       
5290   2312   2.88382350 0.99972360 NA         NA         NA       
5290   338    3.64977380 0.99997260 NA         NA         NA       
5290   8701   3.10509800 0.99986490 NA         NA         NA       
5290   5727   3.35798320 0.99993740 NA         NA         NA       
5290   120114 4.39251340 0.99999570 NA         NA         NA       
5290   2033   4.87529410 0.99999850 NA         NA         NA       
5290   1387   4.87529410 0.99999850 NA         NA         NA       
5290   53353  3.10509800 0.99986490 NA         NA         NA       
5290   8289   4.39251340 0.99999570 NA         NA         NA       
5290   440279 4.39251340 0.99999570 NA         NA         NA       
5290   4893   4.39251340 0.99999570 NA         NA         NA       
5290   5728   1.17397500 0.76035470 NA         NA         NA       
5290   55294  1.46134450 0.92636860 NA         NA         NA       
5290   1293   4.39251340 0.99999570 NA         NA         NA       
5290   138474 3.64977380 0.99997260 NA         NA         NA       
5290   1499   2.35975230 0.99820790 NA         NA         NA       
5290   139285 4.87529410 0.99999850 NA         NA         NA       
5290   23345  1.77745100 0.98102010 NA         NA         NA       
5290   4089   1.68894120 0.97229210 NA         NA         NA       
5290   54768  3.64977380 0.99997260 NA         NA         NA       
5290   7428   2.68858130 0.99946140 NA         NA         NA       
5290   79776  3.99019610 0.99998870 NA         NA         NA       
5290   94025  2.22000000 0.99692170 NA         NA         NA       
5290   5314   4.87529410 0.99999850 NA         NA         NA       
5290   7157   0.14828700 0.00000000 0.18028620 0.04690690 0.0391624
5290   113146 4.87529410 0.99999850 NA         NA         NA       
5290   57194  4.87529410 0.99999850 NA         NA         NA       
5290   259232 4.87529410 0.99999850 NA         NA         NA       
5290   129446 4.87529410 0.99999850 NA         NA         NA       
5290   56776  3.35798320 0.99993740 NA         NA         NA       
5290   1767   3.64977380 0.99997260 NA         NA         NA       
5290   3815   2.88382350 0.99972360 NA         NA         NA       
5290   667    4.39251340 0.99999570 NA         NA         NA       
5290   6708   4.39251340 0.99999570 NA         NA         NA       
5290   57674  3.99019610 0.99998870 NA         NA         NA       
5290   4763   2.51503270 0.99899670 NA         NA         NA       
5290   64478  2.88382350 0.99972360 NA         NA         NA       
5290   675    4.39251340 0.99999570 NA         NA         NA       
5290   673    3.64977380 0.99997260 NA         NA         NA       
5290   84033  3.35798320 0.99993740 NA         NA         NA       
5290   7273   0.53026740 0.01224060 0.26231460 0.00351350 0.0762259
5290   84451  4.87529410 0.99999850 NA         NA         NA       
5290   285464 4.39251340 0.99999570 NA         NA         NA       
5290   6934   3.99019610 0.99998870 NA         NA         NA       
5290   999    3.99019610 0.99998870 NA         NA         NA       
6262   114788 0.89126560 0.43276010 NA         NA         NA       
6262   7399   1.51260500 0.90243120 NA         NA         NA       
6262   79633  1.64404220 0.93332670 NA         NA         NA       
6262   6261   1.79738560 0.95667270 NA         NA         NA       
6262   83872  2.19607840 0.98467720 NA         NA         NA       
6262   577    1.97860960 0.97339350 NA         NA         NA       
6262   10178  1.29901960 0.81652850 NA         NA         NA       
6262   341640 2.19607840 0.98467720 NA         NA         NA       
6262   4036   2.19607840 0.98467720 NA         NA         NA       
6262   472    0.80065360 0.30887730 NA         NA         NA       
6262   5925   1.51260500 0.90243120 NA         NA         NA       
6262   2312   1.29901960 0.81652850 NA         NA         NA       
6262   338    1.64404220 0.93332670 NA         NA         NA       
6262   8701   1.39869280 0.86348620 NA         NA         NA       
6262   5727   1.51260500 0.90243120 NA         NA         NA       
6262   120114 1.97860960 0.97339350 NA         NA         NA       
6262   2033   2.19607840 0.98467720 NA         NA         NA       
6262   1387   2.19607840 0.98467720 NA         NA         NA       
6262   53353  1.39869280 0.86348620 NA         NA         NA       
6262   8289   1.97860960 0.97339350 NA         NA         NA       
6262   440279 1.97860960 0.97339350 NA         NA         NA       
6262   4893   1.97860960 0.97339350 NA         NA         NA       
6262   5728   0.52881760 0.03090970 0.17893980 0.04860330 0.0440819
6262   55294  0.65826330 0.12974180 0.02157800 0.81350160 0.0006862
6262   1293   1.97860960 0.97339350 NA         NA         NA       
6262   138474 1.64404220 0.93332670 NA         NA         NA       
6262   1499   1.06295150 0.63641910 NA         NA         NA       
6262   139285 2.19607840 0.98467720 NA         NA         NA       
6262   23345  0.80065360 0.30887730 NA         NA         NA       
6262   4089   0.76078430 0.25470030 -0.0602468 0.50976980 0.0057899
6262   54768  1.64404220 0.93332670 NA         NA         NA       
6262   7428   1.21107270 0.76217720 NA         NA         NA       
6262   79776  1.79738560 0.95667270 NA         NA         NA       
6262   94025  1.00000000 0.56854230 NA         NA         NA       
6262   5314   2.19607840 0.98467720 NA         NA         NA       
6262   7157   0.06679590 0.00000000 0.05502470 0.54719620 0.0047262
6262   113146 2.19607840 0.98467720 NA         NA         NA       
6262   57194  2.19607840 0.98467720 NA         NA         NA       
6262   259232 2.19607840 0.98467720 NA         NA         NA       
6262   129446 2.19607840 0.98467720 NA         NA         NA       
6262   56776  1.51260500 0.90243120 NA         NA         NA       
6262   1767   1.64404220 0.93332670 NA         NA         NA       
6262   3815   1.29901960 0.81652850 NA         NA         NA       
6262   667    1.97860960 0.97339350 NA         NA         NA       
6262   6708   1.97860960 0.97339350 NA         NA         NA       
6262   57674  1.79738560 0.95667270 NA         NA         NA       
6262   4763   1.13289760 0.70160160 NA         NA         NA       
6262   64478  1.29901960 0.81652850 NA         NA         NA       
6262   675    1.97860960 0.97339350 NA         NA         NA       
6262   673    1.64404220 0.93332670 NA         NA         NA       
6262   84033  1.51260500 0.90243120 NA         NA         NA       
6262   7273   0.23885920 9e-0700000 0.13276010 0.14490990 0.0262955
6262   84451  2.19607840 0.98467720 NA         NA         NA       
6262   285464 1.97860960 0.97339350 NA         NA         NA       
6262   6934   1.79738560 0.95667270 NA         NA         NA       
6262   999    1.79738560 0.95667270 NA         NA         NA       
114788 7399   1.69714290 0.94835560 NA         NA         NA       
