Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
2334   29072  1.00000000 0.58896950 NA         NA         NA       
2334   5314   0.76464290 0.33706430 NA         NA         NA       
2334   84033  0.61754470 0.16034440 0.13692910 0.00188060 0.0520903
2334   23742  0.76464290 0.33706430 NA         NA         NA       
2334   3417   0.00574440 0.00000000 -0.0256375 0.56234990 0.0028264
2334   7840   1.00000000 0.58896950 NA         NA         NA       
2334   1956   0.27151380 9.03e-0500 0.01776870 0.68805040 0.0013225
2334   80144  0.83001990 0.41499000 NA         NA         NA       
2334   56171  1.00000000 0.58896950 NA         NA         NA       
2334   25836  0.54671970 0.08943990 0.12637100 0.00414700 0.0464207
2334   2318   1.00000000 0.58896950 NA         NA         NA       
2334   7399   0.90728360 0.50000000 NA         NA         NA       
2334   79633  1.00000000 0.58896950 NA         NA         NA       
2334   83872  0.54671970 0.08943990 0.04974180 0.26076930 0.0089137
2334   1769   1.00000000 0.58896950 NA         NA         NA       
2334   1770   0.83001990 0.41499000 NA         NA         NA       
2334   84059  0.83001990 0.41499000 NA         NA         NA       
2334   286234 1.00000000 0.58896950 NA         NA         NA       
2334   3909   0.90728360 0.50000000 NA         NA         NA       
2334   8289   0.49005960 0.04690970 0.11728910 0.00783160 0.0415712
2334   546    0.03242090 0.00000000 0.06386960 0.14858120 0.0176744
2334   5728   0.40506960 0.01101250 0.03553190 0.42193390 0.0048922
2334   23036  0.70860550 0.26819860 0.14946360 0.00068350 0.058701
2334   1293   0.83001990 0.41499000 NA         NA         NA       
2334   4622   0.66003980 0.20928880 0.14290910 0.00117200 0.0552143
2334   4851   0.22294800 2.7e-06000 0.00932320 0.83315670 0.0003755
2334   91074  0.76464290 0.33706430 NA         NA         NA       
2334   4619   1.00000000 0.58896950 NA         NA         NA       
2334   23522  0.90728360 0.50000000 NA         NA         NA       
2334   8701   1.00000000 0.58896950 NA         NA         NA       
2334   4703   0.90728360 0.50000000 NA         NA         NA       
2334   58508  0.76464290 0.33706430 NA         NA         NA       
2334   55190  0.90728360 0.50000000 NA         NA         NA       
2334   7157   0.02124350 0.00000000 0.03289030 0.45727960 0.0048066
2334   6098   0.90728360 0.50000000 NA         NA         NA       
2334   146754 1.00000000 0.58896950 NA         NA         NA       
2334   2196   0.76464290 0.33706430 NA         NA         NA       
