Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
727897 57634  2.75118860 0.99947730 NA         NA         NA       
727897 116931 3.31156890 0.99989110 NA         NA         NA       
727897 8925   2.05071320 0.99415700 NA         NA         NA       
727897 55193  0.19293050 0.00000000 -0.0981227 0.01147550 0.0439749
727897 6261   1.55037360 0.95417710 NA         NA         NA       
727897 1063   2.35091690 0.99806050 NA         NA         NA       
727897 4036   1.63042790 0.96753720 NA         NA         NA       
727897 472    2.05071320 0.99415700 NA         NA         NA       
727897 4853   2.53565770 0.99896380 NA         NA         NA       
727897 157680 2.53565770 0.99896380 NA         NA         NA       
727897 80184  3.31156890 0.99989110 NA         NA         NA       
727897 57522  3.31156890 0.99989110 NA         NA         NA       
727897 730051 2.53565770 0.99896380 NA         NA         NA       
727897 3107   3.31156890 0.99989110 NA         NA         NA       
727897 23077  3.31156890 0.99989110 NA         NA         NA       
727897 6651   2.75118860 0.99947730 NA         NA         NA       
727897 23499  1.81722130 0.98518860 NA         NA         NA       
727897 463    3.00590690 0.99975270 NA         NA         NA       
727897 9828   3.31156890 0.99989110 NA         NA         NA       
727897 131873 2.19080820 0.99655330 NA         NA         NA       
727897 23345  1.15010190 0.74541260 NA         NA         NA       
727897 10260  3.00590690 0.99975270 NA         NA         NA       
727897 259282 2.53565770 0.99896380 NA         NA         NA       
727897 1778   3.00590690 0.99975270 NA         NA         NA       
727897 7158   3.31156890 0.99989110 NA         NA         NA       
727897 55567  2.35091690 0.99806050 NA         NA         NA       
727897 79776  3.00590690 0.99975270 NA         NA         NA       
727897 84629  2.53565770 0.99896380 NA         NA         NA       
727897 375449 3.00590690 0.99975270 NA         NA         NA       
727897 23223  3.31156890 0.99989110 NA         NA         NA       
727897 3912   3.31156890 0.99989110 NA         NA         NA       
727897 29072  0.53916090 0.00406050 -0.0188567 0.62791450 0.0012735
727897 129446 1.71890900 0.97770250 NA         NA         NA       
727897 1462   2.35091690 0.99806050 NA         NA         NA       
727897 1767   2.53565770 0.99896380 NA         NA         NA       
727897 23312  2.75118860 0.99947730 NA         NA         NA       
727897 10847  2.75118860 0.99947730 NA         NA         NA       
727897 5314   1.92709980 0.99051180 NA         NA         NA       
727897 55636  2.75118860 0.99947730 NA         NA         NA       
727897 10721  3.00590690 0.99975270 NA         NA         NA       
727897 81792  3.31156890 0.99989110 NA         NA         NA       
727897 7273   0.33136440 0.00000000 0.05709500 0.14195480 0.0092847
727897 55814  3.00590690 0.99975270 NA         NA         NA       
727897 7057   3.31156890 0.99989110 NA         NA         NA       
727897 6709   3.00590690 0.99975270 NA         NA         NA       
727897 1834   2.05071320 0.99415700 NA         NA         NA       
727897 79659  2.19080820 0.99655330 NA         NA         NA       
727897 773    2.53565770 0.99896380 NA         NA         NA       
727897 287    2.35091690 0.99806050 NA         NA         NA       
727897 4233   1.71890900 0.97770250 NA         NA         NA       
727897 120892 2.75118860 0.99947730 NA         NA         NA       
727897 29994  2.75118860 0.99947730 NA         NA         NA       
727897 50509  3.31156890 0.99989110 NA         NA         NA       
727897 25836  3.31156890 0.99989110 NA         NA         NA       
727897 10075  2.05071320 0.99415700 NA         NA         NA       
727897 23224  2.05071320 0.99415700 NA         NA         NA       
727897 26986  2.19080820 0.99655330 NA         NA         NA       
727897 79026  2.05071320 0.99415700 NA         NA         NA       
727897 79633  2.35091690 0.99806050 NA         NA         NA       
727897 10178  3.00590690 0.99975270 NA         NA         NA       
727897 8314   1.24247230 0.82632870 NA         NA         NA       
727897 84059  1.47759690 0.93714570 NA         NA         NA       
727897 120114 2.53565770 0.99896380 NA         NA         NA       
727897 775    1.92709980 0.99051180 NA         NA         NA       
727897 5042   2.35091690 0.99806050 NA         NA         NA       
727897 7094   3.31156890 0.99989110 NA         NA         NA       
727897 546    3.00590690 0.99975270 NA         NA         NA       
727897 51332  3.31156890 0.99989110 NA         NA         NA       
727897 10142  2.35091690 0.99806050 NA         NA         NA       
727897 84162  2.35091690 0.99806050 NA         NA         NA       
727897 2324   2.35091690 0.99806050 NA         NA         NA       
727897 80731  2.53565770 0.99896380 NA         NA         NA       
727897 25981  2.19080820 0.99655330 NA         NA         NA       
727897 7038   2.35091690 0.99806050 NA         NA         NA       
727897 9969   2.53565770 0.99896380 NA         NA         NA       
727897 22982  3.31156890 0.99989110 NA         NA         NA       
727897 445582 3.31156890 0.99989110 NA         NA         NA       
727897 1832   3.31156890 0.99989110 NA         NA         NA       
727897 23013  1.92709980 0.99051180 NA         NA         NA       
727897 57448  1.55037360 0.95417710 NA         NA         NA       
727897 4854   3.31156890 0.99989110 NA         NA         NA       
727897 8029   1.92709980 0.99051180 NA         NA         NA       
727897 2033   3.31156890 0.99989110 NA         NA         NA       
727897 23095  2.53565770 0.99896380 NA         NA         NA       
727897 9687   3.00590690 0.99975270 NA         NA         NA       
727897 4763   3.31156890 0.99989110 NA         NA         NA       
727897 3482   3.31156890 0.99989110 NA         NA         NA       
727897 9659   3.00590690 0.99975270 NA         NA         NA       
727897 8239   3.31156890 0.99989110 NA         NA         NA       
