Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
83872  7062   1.38284630 0.85916920 NA         NA         NA       
83872  80005  1.96477270 0.97255860 NA         NA         NA       
83872  5728   0.16486080 0.00000000 -0.0237565 0.69067880 0.0015127
83872  1293   1.49475520 0.89897200 NA         NA         NA       
83872  9699   1.96477270 0.97255860 NA         NA         NA       
83872  1278   1.77961430 0.95509410 NA         NA         NA       
83872  84467  1.77961430 0.95509410 NA         NA         NA       
83872  23345  1.49475520 0.89897200 NA         NA         NA       
83872  84033  1.20099430 0.75717180 NA         NA         NA       
83872  7157   0.18262310 0.00000000 -0.0116337 0.84551090 0.0003581
83872  26047  1.49475520 0.89897200 NA         NA         NA       
83872  10735  1.62531570 0.93083450 NA         NA         NA       
83872  55567  1.77961430 0.95509410 NA         NA         NA       
83872  10512  1.77961430 0.95509410 NA         NA         NA       
83872  94025  0.40169130 0.00088810 0.04378160 0.46318460 0.0046008
83872  1832   1.62531570 0.93083450 NA         NA         NA       
83872  113146 1.05955390 0.63287660 NA         NA         NA       
83872  80205  1.96477270 0.97255860 NA         NA         NA       
83872  140453 0.85382230 0.37305040 NA         NA         NA       
83872  5156   1.77961430 0.95509410 NA         NA         NA       
83872  6335   1.77961430 0.95509410 NA         NA         NA       
83872  1767   1.38284630 0.85916920 NA         NA         NA       
83872  221935 1.62531570 0.93083450 NA         NA         NA       
83872  388697 1.77961430 0.95509410 NA         NA         NA       
83872  1956   0.20326580 0.00000000 0.00102180 0.98634600 2.7e-06
83872  6708   0.77667300 0.26307040 -0.0309822 0.60374780 0.0028284
83872  4763   0.63035530 0.08699080 0.14214090 0.01672220 0.0397548
83872  8216   1.96477270 0.97255860 NA         NA         NA       
83872  146754 1.49475520 0.89897200 NA         NA         NA       
83872  2196   1.96477270 0.97255860 NA         NA         NA       
83872  5243   1.96477270 0.97255860 NA         NA         NA       
83872  126206 1.62531570 0.93083450 NA         NA         NA       
83872  7273   0.21489540 0.00000000 0.04016520 0.50097040 0.0040225
83872  200162 1.96477270 0.97255860 NA         NA         NA       
83872  546    1.20099430 0.75717180 NA         NA         NA       
83872  2559   1.77961430 0.95509410 NA         NA         NA       
83872  5314   1.28585860 0.81164270 NA         NA         NA       
83872  8857   1.96477270 0.97255860 NA         NA         NA       
83872  1769   1.62531570 0.93083450 NA         NA         NA       
83872  3417   1.38284630 0.85916920 NA         NA         NA       
83872  10060  1.77961430 0.95509410 NA         NA         NA       
83872  5649   1.49475520 0.89897200 NA         NA         NA       
83872  133558 1.77961430 0.95509410 NA         NA         NA       
6263   58508  1.58031440 0.91305690 NA         NA         NA       
6263   4036   1.14185460 0.70713640 NA         NA         NA       
6263   5925   0.68969300 0.16532880 -0.0769554 0.19678130 0.0315119
6263   1016   1.58031440 0.91305690 NA         NA         NA       
6263   2312   0.51952460 0.02443800 0.00656170 0.91249030 0.0001188
6263   338    1.22798070 0.76975690 NA         NA         NA       
6263   84059  1.22798070 0.76975690 NA         NA         NA       
6263   27445  0.65954890 0.13071640 -0.0262932 0.65961970 0.0021597
6263   3792   1.14185460 0.70713640 NA         NA         NA       
6263   5295   0.50129230 0.01773700 0.00365040 0.95124900 3.7e-05
6263   388698 1.74473680 0.94343310 NA         NA         NA       
6263   7062   1.22798070 0.76975690 NA         NA         NA       
6263   80005  1.74473680 0.94343310 NA         NA         NA       
6263   5728   0.14639800 0.00000000 -0.0053697 0.92834030 8.17e-05
