Gene1  Gene2  oddsratio  pvalue     pearson    p_pval     HC
10075  1778   0.91464760 0.50000000 NA         NA         NA       
10075  26047  0.91464760 0.50000000 NA         NA         NA       
10075  7038   0.78052230 0.34298080 NA         NA         NA       
10075  93035  1.00000000 0.58510620 NA         NA         NA       
10075  51755  0.72687220 0.27576120 -0.0284189 0.54100370 0.0042134
10075  94025  0.53909690 0.07138940 -0.0329992 0.47778590 0.0056685
10075  7157   0.00503460 0.00000000 -0.0040315 0.93090850 6.84e-05
10075  84059  1.10242290 0.67002530 NA         NA         NA       
10075  79026  0.84242630 0.41835000 NA         NA         NA       
10075  140453 0.53909690 0.07138940 -0.0329992 0.47778590 0.0056685
10075  2804   1.00000000 0.58510620 NA         NA         NA       
10075  5506   1.10242290 0.67002530 NA         NA         NA       
10075  1767   0.72687220 0.27576120 -0.0284189 0.54100370 0.0042134
10075  80122  1.10242290 0.67002530 NA         NA         NA       
10075  284217 1.00000000 0.58510620 NA         NA         NA       
10075  667    0.67992840 0.21763310 0.12588210 0.00656740 0.0430564
10075  6708   1.10242290 0.67002530 NA         NA         NA       
10075  57674  0.91464760 0.50000000 NA         NA         NA       
10075  4763   0.44520930 0.01862080 -0.0363124 0.43469360 0.0068516
10075  64478  1.10242290 0.67002530 NA         NA         NA       
10075  4622   0.84242630 0.41835000 NA         NA         NA       
10075  675    0.91464760 0.50000000 NA         NA         NA       
10075  55567  0.72687220 0.27576120 -0.0284189 0.54100370 0.0042134
10075  8857   1.00000000 0.58510620 NA         NA         NA       
10075  53353  0.78052230 0.34298080 NA         NA         NA       
10075  7273   0.11660240 0.00000000 0.15400460 0.00086260 0.0816794
10075  108    1.00000000 0.58510620 NA         NA         NA       
10075  83872  0.46561960 0.02655430 0.02975340 0.52216420 0.0033319
10075  5314   0.91464760 0.50000000 NA         NA         NA       
10075  1769   0.91464760 0.50000000 NA         NA         NA       
10075  388698 0.91464760 0.50000000 NA         NA         NA       
6262   23224  1.52364860 0.91637680 NA         NA         NA       
6262   114788 0.73817570 0.18934470 -0.0550499 0.23609990 0.0200497
6262   7399   0.73817570 0.18934470 0.03201880 0.49096960 0.0030524
6262   6261   1.95208850 0.97688860 NA         NA         NA       
6262   4619   1.41891890 0.88315370 NA         NA         NA       
6262   4036   1.52364860 0.91637680 NA         NA         NA       
6262   10178  1.41891890 0.88315370 NA         NA         NA       
6262   129684 1.95208850 0.97688860 NA         NA         NA       
6262   57451  1.78547300 0.96259100 NA         NA         NA       
6262   6710   1.64449060 0.94269070 NA         NA         NA       
